Progress,Duration (in seconds),age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
100,403,,2,2,,3,3,3,2,2,2,5,4,5,3,3,4,5,3,3,3,5,5,4,3,2,4,6,3,4,2,3,3,3,2,4,2,2,4,4,2,3,2,3,4,3,2,5,3,2,3,3,2,4,3,3
100,377,31,2,1,,1,3,2,3,2,3,2,3,2,3,3,3,5,5,5,2,5,4,2,1,2,3,6,2,2,3,4,5,2,4,4,1,4,2,2,4,4,2,4,5,2,1,2,2,2,3,4,4,1,2,1
100,328,27,2,1,,1,2,1,3,1,2,2,3,2,3,3,5,3,2,4,1,2,2,2,1,2,4,5,2,3,3,3,3,2,4,3,2,3,2,2,5,1,4,4,2,2,2,2,2,2,4,3,4,2,2,2
100,238,,2,4,,1,3,2,2,2,2,1,1,1,2,1,1,2,2,6,6,1,1,2,2,1,7,6,1,4,1,1,1,1,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,1,2,4,5,1,1,2
100,593,26,2,1,,1,5,1,5,3,1,1,1,1,4,5,5,1,4,3,2,2,1,4,2,3,7,1,3,5,3,2,5,4,5,2,4,2,2,2,4,2,4,3,4,2,2,1,3,2,4,2,3,3,2,1
100,800,39,2,2,,1,6,2,2,4,6,3,5,5,6,4,2,2,2,6,3,4,2,4,6,2,2,7,5,6,6,2,2,3,4,1,2,4,3,3,4,3,1,2,3,3,2,4,3,4,2,3,4,3,5,3
100,156,18,2,2,,3,4,4,3,7,4,7,3,7,6,3,3,4,5,3,5,7,5,5,7,3,5,4,4,5,1,3,4,2,3,1,3,4,3,5,2,1,3,1,2,2,2,,2,2,1,4,4,5,2,2
100,280,19,2,2,,3,3,2,2,1,1,2,5,1,3,2,2,5,3,4,5,2,3,6,2,3,4,3,3,3,2,2,2,2,3,4,2,3,2,3,4,2,1,3,1,2,2,4,2,2,4,4,3,1,2,2
100,365,20,2,2,,3,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,2,2,3,3,2,3,4,2,2,4,3,3,2,4,4,2,2,3,2,3,2,2,4,3,3,2,3
100,376,,2,2,,3,5,3,2,6,2,6,6,4,5,5,3,3,2,5,6,3,6,3,3,3,5,7,3,6,4,4,2,3,2,5,3,3,3,4,2,5,2,4,1,2,1,1,2,4,1,4,2,2,3,2
100,259,19,2,2,,3,2,2,2,2,2,3,5,3,5,1,2,3,3,2,3,3,4,3,2,3,4,5,2,5,1,4,2,3,2,1,3,1,3,2,3,4,1,3,2,4,4,4,2,2,5,1,1,1,1,1
100,584,18,2,4,,3,3,4,3,2,2,6,4,4,6,4,2,3,2,5,4,3,2,2,3,2,3,6,3,4,2,4,1,2,1,3,2,3,3,5,2,4,1,2,2,3,2,3,5,4,2,3,1,2,1,2
100,299,19,1,2,,3,3,1,3,1,2,2,2,2,3,2,1,2,2,3,1,2,5,5,2,1,4,6,3,6,3,4,1,4,2,2,2,1,4,4,1,2,4,3,2,5,2,1,2,4,4,2,1,1,2,3
100,540,20,2,2,,3,1,2,1,2,1,3,2,2,3,2,6,3,2,1,3,1,4,5,2,1,4,3,2,4,1,2,4,3,4,1,2,2,4,2,4,2,5,4,1,2,2,3,2,2,4,2,4,2,3,2
100,513,23,2,2,,3,3,2,7,2,5,3,7,5,4,3,6,6,3,2,3,3,6,3,5,1,4,7,4,4,2,5,1,2,2,3,2,2,3,3,3,3,1,4,4,4,2,2,3,4,2,3,2,3,3,3
100,653,20,2,2,,3,2,3,2,3,3,6,2,6,2,3,5,3,1,2,5,2,6,2,3,3,5,6,3,5,5,4,2,4,4,4,5,2,2,4,4,4,2,2,4,2,4,2,2,2,4,2,2,2,3,4
100,95,21,2,1,,4,2,2,1,3,3,3,1,2,1,3,3,2,3,1,2,2,2,2,3,2,4,2,2,3,2,2,3,4,2,1,1,1,2,2,2,3,1,2,1,2,3,3,2,3,1,1,2,2,2,2
100,208,20,2,2,,3,3,2,2,4,1,2,2,2,5,2,6,3,2,3,3,3,3,3,2,3,3,6,2,6,2,2,4,2,4,4,2,2,3,4,4,2,2,4,2,4,2,2,2,2,4,4,4,5,2,5
100,501,26,2,2,,1,2,1,2,1,1,2,3,2,3,2,4,3,4,3,2,2,4,2,3,1,1,5,3,2,2,3,2,2,3,2,2,2,2,2,3,4,4,5,3,3,3,1,4,3,4,1,2,1,2,1
100,395,21,2,2,,3,5,2,5,2,5,2,2,2,3,2,6,5,2,1,2,2,4,2,5,2,2,6,3,3,5,4,1,2,2,2,2,2,4,2,4,2,2,4,2,3,2,2,2,4,4,1,4,1,3,1
100,590,38,2,1,,1,1,2,2,1,2,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,1,2,2,2,1,5,2,5,5,1,5,2,1,5,2,2,5,3,2,1,2,1,2,5,5,5,5,2,5
100,348,,2,1,,1,3,2,1,2,5,4,2,5,2,2,3,3,5,3,3,1,2,3,2,2,3,6,2,2,2,2,1,2,3,4,2,3,1,3,4,1,3,4,1,1,2,2,2,2,4,3,3,2,3,2
100,497,20,1,2,,3,3,2,3,1,1,3,5,2,3,1,2,5,2,2,1,2,4,2,1,2,1,5,1,5,5,1,4,1,3,4,2,2,4,1,4,2,5,5,2,3,1,2,2,2,4,4,5,1,1,1
100,359,22,2,2,,1,3,2,2,2,1,2,2,2,6,3,2,2,3,5,6,2,4,4,6,2,2,6,5,5,1,3,3,3,3,3,2,3,3,3,5,3,3,3,1,2,3,2,2,4,3,5,3,5,3,5
100,474,21,2,1,,3,2,2,1,4,1,4,2,3,6,1,4,5,2,3,3,2,3,2,3,2,3,5,3,3,1,2,4,2,4,4,2,4,4,2,5,2,4,5,2,3,2,2,2,1,4,4,4,2,1,2
100,403,50,2,1,,1,3,2,4,2,2,2,3,2,3,3,2,5,3,3,2,1,3,2,2,1,2,3,3,3,2,3,4,2,2,2,2,4,4,3,4,3,2,4,5,5,3,2,2,2,4,2,4,2,2,2
100,557,,2,1,,1,1,1,1,1,1,3,3,1,2,1,1,2,1,1,2,1,1,1,1,3,4,6,1,3,3,2,3,2,4,5,2,3,2,2,4,1,1,3,4,2,2,4,2,1,5,5,5,4,1,5
100,262,20,2,2,,3,2,2,2,2,2,2,2,2,2,1,3,4,2,1,3,2,2,2,2,2,2,5,2,2,3,2,4,2,3,3,2,3,3,2,4,3,2,2,4,3,2,2,2,2,4,4,3,3,2,4
100,1244,20,2,2,,3,2,2,2,2,2,2,3,1,3,1,2,2,1,4,1,2,1,3,2,3,1,3,1,3,2,3,2,2,4,3,1,2,4,2,3,1,3,5,1,1,2,1,2,2,3,2,3,3,1,3
100,401,20,2,2,,3,2,2,2,1,1,2,2,1,3,4,5,3,2,3,2,2,1,2,3,2,1,5,2,1,1,2,2,2,2,2,3,4,2,2,4,2,5,5,2,2,2,1,4,2,4,2,4,2,2,2
100,1713,48,2,1,,1,1,1,2,2,1,2,2,1,2,1,2,2,2,3,4,1,2,1,1,5,1,1,2,2,1,2,3,2,3,3,3,4,2,1,4,2,5,4,1,3,2,1,1,3,4,4,5,4,3,3
100,313,49,2,2,,1,1,2,1,2,1,1,2,1,3,1,2,3,3,2,2,2,4,2,3,1,2,5,2,3,1,1,2,2,4,1,4,2,2,2,5,2,5,3,3,3,2,3,2,2,4,1,5,1,3,1
100,365,20,2,1,,3,2,2,2,3,1,5,4,2,2,3,1,3,3,3,2,3,4,5,5,5,5,7,3,7,2,4,4,2,2,4,3,2,2,2,3,2,4,2,4,1,4,2,3,2,4,4,3,4,2,3
100,218,24,2,1,,1,3,3,4,2,4,3,4,3,4,4,4,4,3,3,4,4,4,3,3,3,3,4,3,4,3,3,2,2,2,4,4,2,3,2,4,1,3,2,3,3,2,2,2,2,2,2,1,2,3,3
100,300,20,2,2,,3,3,2,1,1,1,3,4,2,3,3,2,1,2,6,2,3,2,1,2,2,3,3,3,5,3,3,2,2,2,1,3,2,4,3,4,2,4,3,2,2,3,4,3,2,4,2,2,2,2,2
100,457,52,2,1,,1,2,2,1,1,1,2,2,3,3,1,6,5,1,2,2,1,4,1,1,2,3,3,1,3,2,2,2,2,2,1,2,4,2,2,2,2,2,3,1,2,2,2,3,2,3,1,4,1,1,3
100,601,22,2,1,,3,2,1,4,2,1,1,2,1,2,1,1,7,1,1,1,1,2,3,1,1,1,7,2,2,4,2,2,1,5,4,4,3,3,1,5,4,5,5,1,3,1,1,1,1,5,2,2,5,1,5
100,900,25,2,1,,1,2,1,1,2,1,1,2,3,1,1,6,6,2,3,3,2,3,2,2,2,1,5,2,3,2,4,4,1,4,2,2,2,2,2,5,2,2,4,1,2,2,2,2,2,5,2,4,2,3,2
100,1123,26,2,1,,1,5,2,2,2,1,4,3,4,6,3,6,3,2,5,5,3,5,6,5,2,6,6,2,2,2,5,2,4,4,2,5,2,1,4,4,4,1,5,2,3,4,2,4,4,2,1,2,2,4,1
100,291,24,2,2,,3,2,3,6,2,3,1,3,1,2,2,1,5,2,6,2,1,5,2,2,2,1,6,2,3,4,3,2,2,4,5,1,4,2,2,4,1,5,5,2,1,2,1,2,2,4,5,4,2,2,4
100,405,43,2,2,,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,4,4,2,4,2,2,5,2,5,5,1,2,1,2,2,2,5,2,5,4,1,2
100,2331,22,2,2,,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,2,3,3,2,4,3,4,5,3,4,3,2,4,1,4,5,2,2,3,2,2,2,4,4,4,2,2,2
100,302,19,1,2,,3,4,3,4,4,3,3,2,5,4,2,4,5,3,4,3,2,3,2,4,2,4,4,2,3,2,3,4,2,3,5,3,3,4,4,4,2,2,3,4,4,2,3,2,2,4,2,2,2,2,2
100,319,21,2,2,,3,1,3,1,2,4,2,2,4,1,1,3,3,5,1,2,2,3,1,2,1,4,3,4,3,3,2,1,2,1,2,1,1,4,2,3,2,2,2,2,2,2,4,3,3,2,2,1,1,1,1
100,2151,20,2,1,,3,3,1,2,1,1,3,2,1,3,3,2,5,3,3,3,2,3,2,4,1,7,6,2,3,2,1,3,4,3,2,1,2,2,1,5,2,3,4,2,2,1,3,2,2,4,4,2,5,4,4
100,320,19,1,2,,3,5,4,2,3,2,5,4,6,6,5,5,2,4,6,4,3,6,3,3,5,5,6,4,6,5,4,2,3,4,4,3,3,4,4,4,2,2,4,3,4,3,4,5,3,4,4,2,3,4,4
100,393,48,2,2,,1,2,1,5,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,4,2,2,4,2,4,2,2,3,1,5,4,1,4,2,2,1,2,4,2,4,4,1,4
100,990,27,2,1,,3,3,1,2,1,1,2,2,2,3,5,6,3,2,2,1,3,2,1,3,2,1,6,1,2,1,4,1,1,5,5,2,4,2,4,4,1,4,5,3,4,1,2,2,3,4,4,4,4,2,1
100,2453,18,2,2,,3,1,1,1,1,1,2,2,2,2,1,3,2,2,2,2,2,1,2,3,2,1,2,1,2,1,2,2,1,3,1,1,2,4,2,5,2,5,4,1,2,1,1,2,2,5,2,2,1,1,1
100,255,54,2,2,,1,3,2,2,2,2,3,2,2,2,2,1,1,3,3,2,1,2,2,1,3,2,2,2,2,3,2,5,2,5,4,2,5,2,2,5,2,5,5,1,3,2,2,2,2,4,4,5,5,2,5
100,350,21,2,2,,3,1,3,6,2,2,3,3,2,5,2,4,3,5,3,2,1,3,4,6,3,1,5,5,3,1,4,2,2,3,4,2,3,2,4,2,4,4,5,1,2,2,1,4,3,3,4,2,2,3,3
100,350,47,2,1,,1,3,2,1,1,1,2,4,1,2,2,3,3,2,3,2,2,2,3,2,4,1,2,2,2,1,1,5,1,4,5,1,4,2,2,4,2,3,4,3,2,1,4,1,1,4,5,5,4,2,3
100,660,20,2,1,,3,1,1,5,2,3,2,4,1,5,3,2,3,2,2,2,1,1,2,2,2,3,3,2,3,2,4,2,2,5,4,1,2,2,2,4,2,3,5,5,5,1,4,1,2,4,4,2,4,2,4
100,478,22,2,2,,3,4,2,3,1,2,3,3,4,7,5,2,6,2,6,5,3,4,3,5,2,3,6,5,5,2,4,1,4,2,1,3,2,4,4,2,3,3,3,2,2,2,2,5,4,2,1,2,2,3,2
100,299,20,2,2,,1,1,2,1,1,1,2,2,2,3,2,3,2,3,3,2,1,3,2,1,2,1,5,2,3,2,4,1,2,3,1,2,3,1,4,2,3,3,3,2,2,3,2,4,,2,1,2,2,2,1
100,1311,23,1,2,,3,3,2,7,2,2,6,4,3,3,2,7,7,4,5,6,1,7,6,1,2,6,7,3,2,2,2,2,2,2,3,2,1,1,3,3,3,4,4,2,5,1,1,4,2,4,3,4,2,3,1
100,410,27,2,2,,1,3,2,1,1,1,2,5,1,3,1,7,5,2,2,2,3,2,2,1,2,1,3,1,2,2,2,2,2,4,2,3,4,2,2,4,2,4,5,1,1,2,2,2,2,5,3,5,4,1,2
100,671,21,2,1,,1,3,3,2,2,2,2,5,2,3,2,5,2,2,3,2,4,3,2,3,3,3,4,3,3,2,2,2,4,2,4,2,4,2,4,3,4,3,5,2,4,2,1,3,2,4,4,2,2,2,2
100,510,24,2,1,,1,4,3,6,2,4,6,4,6,4,3,6,3,3,5,3,3,6,4,3,3,4,7,4,5,3,4,1,4,1,1,3,2,3,3,2,3,2,2,3,3,2,3,5,3,2,1,2,2,2,2
100,81,90,2,2,,2,4,4,3,4,1,2,4,4,2,3,4,4,4,4,2,2,2,3,4,4,7,2,3,1,4,3,4,4,3,2,1,3,3,,2,2,2,2,3,2,2,3,3,2,2,1,4,2,3,2
100,983,58,2,1,,1,3,2,3,1,2,2,3,2,2,2,3,5,2,2,3,1,2,1,2,2,2,6,2,2,1,1,1,1,4,4,2,5,2,,5,2,2,5,4,1,1,2,2,1,4,2,5,2,2,2
100,389,36,2,2,,4,3,2,2,3,2,1,2,2,2,2,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,1,5,1,5,3,1,5,2,1,5,1,5,5,1,2,1,1,2,1,5,3,5,3,1,4
100,436,27,2,1,,1,1,2,2,2,2,3,3,3,3,2,4,3,2,2,2,2,4,2,2,3,3,4,2,2,3,2,4,3,4,4,4,3,2,2,3,3,3,5,2,2,2,1,2,2,2,3,4,3,3,4
100,437,56,2,2,,1,2,2,5,1,2,2,3,3,5,2,1,3,3,5,2,1,3,3,1,2,1,4,4,4,5,2,1,2,1,5,2,1,2,1,4,1,4,5,2,3,2,1,5,3,3,4,4,4,3,4
100,234,21,2,1,,3,2,2,2,2,2,3,4,4,2,2,5,2,4,2,2,2,2,5,1,5,4,5,2,3,6,1,5,2,4,4,2,2,2,2,5,3,2,4,1,4,2,2,2,1,4,2,4,3,3,2
100,423,59,2,1,,1,2,2,2,1,2,2,3,2,2,2,6,3,3,2,1,3,2,2,1,2,2,3,3,2,2,2,3,2,4,4,2,4,2,2,4,2,3,3,3,3,4,2,2,2,4,4,5,2,2,2
100,227,22,2,1,,4,2,2,1,2,1,2,2,1,3,2,1,2,1,3,1,2,2,2,2,1,1,3,2,2,2,1,4,2,4,5,1,4,2,2,4,2,4,5,1,3,5,1,2,2,4,5,4,4,3,2
100,8574,23,2,2,,4,5,3,5,2,5,3,4,3,7,4,2,5,2,6,5,3,6,2,2,1,3,7,4,6,6,5,1,5,1,2,2,1,5,5,1,4,2,3,1,3,5,1,4,5,1,2,1,2,3,3
100,751,20,2,2,,3,5,5,2,2,2,2,4,3,6,1,2,2,1,7,3,2,2,1,1,2,2,7,6,6,4,4,1,4,2,1,3,1,4,5,3,4,2,5,2,2,2,1,3,3,2,1,2,2,1,1
100,331,,2,2,,1,1,1,2,1,1,1,3,2,2,1,7,5,1,2,1,1,2,1,2,1,1,3,1,3,5,2,2,1,5,2,1,2,2,1,5,2,4,4,1,2,1,1,1,1,4,2,2,2,1,1
100,506,20,2,1,,3,3,5,6,2,3,7,3,7,6,5,1,3,4,7,3,2,7,3,2,3,7,6,5,6,2,3,2,4,2,5,3,1,5,5,1,3,2,2,5,2,5,3,4,4,2,3,2,3,4,2
100,282,20,2,2,,3,3,2,5,2,1,2,5,2,2,2,2,3,2,3,2,2,3,1,2,1,2,7,3,3,5,2,2,2,4,4,1,1,4,2,4,2,5,5,1,4,1,1,2,2,4,2,1,2,1,2
100,1274,28,2,2,,4,3,1,3,2,1,1,3,2,4,3,5,5,1,2,4,1,1,2,1,1,1,5,2,3,3,2,4,2,4,4,1,3,1,3,5,3,2,3,1,1,2,1,2,1,3,4,3,4,2,4
100,329,20,2,2,,3,2,2,1,1,1,1,2,2,2,1,3,6,2,1,1,6,2,2,2,1,1,5,2,1,1,4,4,1,5,4,2,2,4,2,5,2,2,4,2,2,2,3,1,1,4,3,5,4,1,2
100,285,49,2,2,,1,2,1,2,2,2,2,2,2,1,2,2,6,1,2,2,2,2,1,2,1,1,6,2,2,5,2,4,2,5,4,1,4,1,2,5,1,4,5,2,2,1,1,1,1,4,4,5,4,1,2
100,344,24,2,2,,1,5,3,7,1,6,6,6,7,7,5,1,6,2,7,4,2,7,3,1,3,7,7,3,4,6,5,1,3,1,3,5,1,4,5,1,3,2,1,1,3,3,1,5,5,1,2,2,1,5,2
100,855,27,2,1,,4,5,3,3,2,2,5,2,2,2,5,2,5,4,4,2,1,3,6,2,5,3,2,2,7,2,2,4,1,4,4,2,4,2,2,4,2,4,4,1,2,2,2,2,2,4,5,4,5,3,5
100,437,19,2,2,,3,3,2,2,2,1,3,5,3,3,4,2,6,3,6,3,2,2,5,1,3,3,7,2,3,6,1,4,3,5,4,2,1,2,2,4,2,4,4,3,5,2,1,1,1,3,3,2,4,3,4
100,483,22,2,2,,1,4,2,1,1,1,2,3,6,3,4,1,1,1,3,2,2,7,1,2,2,4,3,2,6,3,2,3,2,2,5,2,2,4,4,4,4,2,2,2,3,3,1,2,2,3,5,1,2,2,5
100,497,23,2,1,,2,4,3,5,2,3,6,3,4,4,3,2,3,2,4,3,3,5,2,3,3,4,7,3,4,2,5,2,3,4,3,3,1,4,3,3,3,2,4,2,4,3,1,4,3,3,3,2,3,2,4
100,492,21,2,2,,4,5,2,5,3,3,3,3,3,5,3,4,4,2,6,5,2,4,3,2,3,3,3,2,3,2,2,3,2,2,2,2,3,4,3,2,2,4,5,1,2,2,2,3,2,4,2,4,2,2,2
100,452,20,2,2,,3,1,2,1,1,3,2,5,2,2,1,3,3,3,1,2,4,2,3,4,2,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
100,295,24,2,1,,1,1,2,3,2,2,3,3,5,3,3,5,2,2,3,3,2,2,2,2,2,3,6,3,2,4,3,2,3,3,2,2,2,2,3,4,2,2,3,1,3,3,2,2,2,3,2,5,3,2,3
100,313,44,2,1,,4,3,2,3,2,5,3,5,3,5,1,5,3,3,5,4,3,3,5,2,3,3,6,3,7,5,2,3,2,2,2,2,2,4,2,4,2,2,4,2,2,2,2,2,4,2,2,4,2,4,2
100,900,21,2,2,,3,3,2,1,3,2,1,3,1,3,2,2,1,2,5,3,1,2,3,1,1,1,1,2,2,1,3,2,2,4,3,2,2,2,3,4,4,4,1,1,2,3,1,2,2,4,1,5,1,3,1
100,278,21,2,2,,3,2,3,3,3,2,3,3,3,3,3,6,3,1,4,3,2,3,3,2,3,1,6,3,3,1,3,3,3,3,3,3,2,3,3,3,4,5,5,2,3,3,1,4,3,3,3,3,2,2,2
100,246,22,2,1,,4,3,1,1,4,1,3,3,3,3,2,3,6,1,5,3,3,2,3,2,1,1,6,2,1,2,2,3,2,4,4,2,2,1,4,4,3,2,,1,2,2,2,2,2,2,5,5,5,3,3
100,419,,2,1,,1,2,2,2,2,3,4,3,4,3,2,5,4,3,2,3,2,4,3,1,2,3,7,3,2,5,2,4,2,3,2,2,2,3,2,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,2
100,290,22,2,2,,2,1,1,3,1,2,1,1,3,2,3,3,1,1,3,1,1,3,1,1,1,2,7,1,2,5,2,2,2,4,1,2,1,1,2,4,2,5,5,2,2,2,1,2,1,4,1,4,1,2,1
100,268,21,2,2,,3,3,3,2,2,2,3,3,2,4,3,3,2,3,5,3,2,3,3,2,2,3,5,3,4,3,3,4,2,2,2,2,2,4,4,2,2,4,4,2,4,2,3,4,3,3,2,2,2,3,2
100,302,22,2,2,,4,2,1,3,1,1,1,5,1,2,1,2,3,1,3,3,1,1,5,2,1,1,6,2,2,2,2,4,2,4,3,2,4,2,2,4,2,5,5,2,2,2,1,2,2,5,4,5,2,1,2
100,250,50,2,2,,1,2,1,3,2,2,1,3,2,2,2,2,3,2,3,2,2,2,2,3,3,2,5,2,2,5,2,3,3,4,4,2,4,2,2,4,3,4,3,2,3,2,2,2,2,4,4,4,3,1,4
100,307,20,2,2,,1,3,3,2,2,2,3,3,1,2,2,6,5,2,3,3,3,4,3,2,2,3,5,3,3,2,2,3,2,3,3,2,2,2,2,3,2,4,4,2,3,3,1,2,2,4,3,3,3,3,2
100,221,20,2,2,,3,1,2,2,3,3,5,2,3,2,2,7,3,2,2,4,2,6,2,2,3,6,6,2,7,1,3,2,4,4,1,4,4,4,4,2,4,5,4,4,3,1,1,5,1,4,2,4,4,1,1
100,701,21,1,1,,3,3,1,3,1,1,2,2,2,3,2,5,2,1,3,2,1,3,2,2,2,1,3,3,2,2,2,4,1,4,2,2,4,4,1,4,2,4,4,1,1,2,2,2,2,4,2,4,2,2,4
100,465,20,2,2,,3,5,2,5,2,3,4,5,5,3,5,2,5,5,3,5,1,3,2,3,3,3,7,2,3,1,3,1,3,2,2,4,2,1,4,2,4,4,5,2,2,2,2,4,2,4,2,2,2,2,3
100,689,20,2,2,,3,3,1,2,2,3,3,4,2,5,1,3,5,1,3,2,3,2,3,3,2,2,6,2,2,1,3,2,2,2,2,2,2,2,2,4,4,4,5,4,3,2,1,4,4,4,1,4,2,2,1
100,392,26,2,2,,1,4,2,1,2,1,1,4,1,2,2,4,4,1,3,1,1,2,1,1,1,1,2,2,1,1,1,4,2,4,5,4,4,2,2,3,4,5,5,5,3,2,2,3,1,5,5,4,5,2,5
100,401,26,2,1,,1,1,2,2,3,3,3,3,4,3,2,6,4,2,3,3,2,2,4,2,2,2,6,4,1,1,2,3,2,4,5,2,4,4,2,4,2,2,4,2,2,2,3,4,3,4,4,3,4,2,4
100,384,20,2,1,,4,3,2,4,1,1,5,3,2,3,3,4,2,1,5,2,1,3,2,2,5,2,3,1,2,2,2,5,1,3,4,1,4,2,3,5,2,2,4,2,3,2,1,3,1,4,5,4,4,2,4
100,400,25,2,2,,1,3,2,2,3,2,3,2,3,2,5,3,2,2,5,2,2,2,3,2,3,4,5,2,5,1,4,2,4,4,2,2,3,1,2,4,2,4,4,4,1,2,1,2,2,4,2,3,4,2,4
100,756,21,2,1,,2,1,2,3,1,2,2,2,4,3,2,4,2,1,2,2,1,3,3,1,3,2,4,3,3,3,4,2,2,2,4,2,3,3,4,2,2,5,3,2,2,2,3,4,2,3,4,4,4,2,3
100,500,20,2,1,,3,2,1,2,1,2,3,2,2,5,2,6,2,1,3,3,1,4,3,1,1,1,4,2,2,1,2,4,3,2,4,2,4,2,1,5,1,4,5,2,2,2,1,5,3,4,4,2,2,3,2
100,1075,56,2,2,,2,4,2,3,2,2,4,6,2,6,3,3,3,3,4,2,5,4,2,3,2,2,5,3,3,2,3,2,3,3,3,1,3,3,3,4,4,,3,2,2,3,2,4,2,3,4,4,2,3,3
100,296,21,2,2,,3,3,1,2,4,2,2,3,2,7,3,5,5,3,3,3,2,6,4,1,6,1,7,2,1,1,2,1,2,1,5,3,3,2,3,1,5,5,2,1,3,2,2,4,2,2,1,1,1,2,1
100,574,21,2,2,,3,3,1,1,1,1,3,3,3,5,2,6,4,3,5,1,2,4,2,1,1,2,5,2,5,4,2,4,4,4,2,4,2,3,4,4,3,3,3,3,2,3,4,1,2,4,2,5,2,3,2
100,556,20,1,2,,3,2,2,2,3,1,3,3,1,4,1,4,2,2,1,2,1,5,1,2,2,1,3,2,5,1,2,2,2,3,4,2,2,3,2,3,3,4,3,1,2,2,1,5,4,4,2,3,2,2,3
100,403,22,2,2,,3,2,2,2,1,3,2,4,2,2,1,4,6,2,1,1,4,2,3,3,4,1,2,3,2,1,3,3,2,4,4,2,2,2,2,3,2,3,4,1,2,2,2,4,1,5,4,4,3,2,3
100,437,20,2,2,,3,3,2,1,2,1,2,2,1,3,2,4,3,2,4,3,3,2,3,3,3,2,5,3,3,3,5,2,2,4,3,2,1,3,2,3,2,4,4,1,3,2,1,2,2,4,3,3,3,3,2
100,337,21,2,2,,3,2,1,3,1,2,2,5,1,6,2,5,2,1,2,3,1,2,1,3,3,2,6,2,5,3,5,2,2,2,1,2,1,5,2,3,2,3,2,2,5,2,1,4,3,2,1,3,2,1,3
100,394,20,2,1,,3,4,2,1,3,1,2,2,1,2,2,3,2,2,5,3,2,2,5,1,3,1,3,2,5,1,3,4,2,5,4,2,4,3,3,4,2,3,4,1,3,2,4,2,2,4,4,4,2,2,2
100,281,24,2,2,,3,2,1,1,2,1,3,1,2,1,1,3,3,1,2,4,2,1,1,1,1,2,3,2,3,2,2,3,1,5,4,1,4,3,3,5,2,2,2,3,3,2,4,1,1,4,3,4,4,2,3
100,512,21,2,2,,3,3,2,2,4,2,2,1,1,2,3,4,3,2,3,3,1,3,2,2,2,1,1,2,4,3,1,3,2,3,4,1,4,3,3,3,1,3,3,1,2,3,3,3,2,4,4,4,3,2,2
100,302,19,2,2,,1,3,2,3,2,3,2,6,3,5,3,4,3,3,5,3,5,5,3,5,5,2,6,5,3,5,4,3,4,2,2,2,2,4,4,3,4,4,4,1,2,2,2,2,3,2,1,2,1,1,2
100,684,22,2,1,,3,7,7,7,4,2,7,6,6,7,7,7,4,6,7,3,3,7,2,6,7,6,2,3,7,5,5,1,3,3,4,4,2,4,5,1,5,3,3,5,5,2,2,2,4,1,3,1,4,5,3
100,745,20,2,2,,3,3,2,2,1,2,1,3,3,5,1,2,6,1,3,3,2,1,2,3,3,1,7,4,4,5,3,1,2,5,1,1,2,4,3,3,2,5,5,3,3,2,2,2,3,3,1,2,1,2,1
100,362,55,2,2,,1,3,2,2,2,2,1,3,2,2,1,3,2,1,2,2,2,2,2,2,2,2,5,3,3,2,2,4,2,4,4,2,4,3,2,5,2,4,4,2,2,2,2,2,2,4,2,5,4,1,4
100,262,25,2,2,,3,2,1,2,2,2,2,2,2,2,3,2,5,3,3,3,2,2,2,3,1,1,5,2,3,3,2,4,2,2,2,2,4,4,2,4,2,4,4,2,4,2,2,3,2,4,2,2,2,2,2
100,504,20,2,1,,3,3,5,1,3,1,2,3,2,2,2,3,2,7,5,3,5,6,2,5,2,4,7,3,5,3,5,2,5,2,4,2,5,3,5,2,2,1,1,5,3,5,5,2,2,2,4,2,2,3,2
100,4589,24,2,2,,4,2,2,1,1,1,2,2,1,3,1,3,2,2,2,2,2,2,3,1,2,1,5,3,3,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,2,4,2,4,2,3,2
100,328,52,2,1,,1,4,5,5,2,2,3,4,6,5,4,5,5,4,4,3,3,5,3,4,6,4,6,3,6,3,4,2,2,3,3,3,3,3,3,2,3,4,3,4,3,2,2,4,3,2,4,2,4,3,3
